Open,High,Low,Close,Volume,Symbol
14.424,14.5227,14.3592,14.4589,343149851.60449,AAPL
14.5197,14.5277,14.3343,14.432,291928364.21002,AAPL
14.3562,14.414,14.2016,14.2276,305186242.60322,AAPL
14.3004,14.6693,14.2934,14.6283,415537517.04524,AAPL
14.741,15.4838,14.6493,15.3243,1004383101.2691,AAPL
15.5834,15.7848,15.4459,15.6034,862491512.6706,AAPL
15.5396,15.726,15.3093,15.5844,559207274.94729,AAPL
15.6552,15.745,15.6144,15.724,413055504.39736,AAPL
15.7868,16.0799,15.7768,15.8945,582175744.65174,AAPL
15.9563,15.9833,15.6762,15.6852,408782081.18005,AAPL
15.7639,15.8766,15.6892,15.725,382846533.77471,AAPL
15.8068,15.8267,15.5934,15.745,278347581.88582,AAPL
15.754,15.756,15.6304,15.6832,253852900.06414,AAPL
15.6742,15.9703,15.6662,15.745,377422989.10878,AAPL
15.5874,15.73,15.2235,15.2933,483671033.88161,AAPL
15.2136,15.5207,15.2136,15.3671,350650408.33643,AAPL
15.3891,15.5416,15.3731,15.3911,273238746.23064,AAPL
15.4907,15.5207,15.3183,15.3393,308935451.71767,AAPL
15.4359,15.6692,15.2555,15.2933,378849392.71446,AAPL
15.6373,15.721,15.5346,15.6094,393131897.93485,AAPL
15.6582,15.6722,15.4529,15.5037,269408246.9177,AAPL
15.6004,15.6323,15.3363,15.5944,409697598.21107,AAPL
15.8068,15.9005,15.761,15.8447,388042943.73797,AAPL
15.8457,15.8845,15.3223,15.4828,847121924.69838,AAPL
14.6185,14.8288,14.5507,14.6403,1024726015.8218,AAPL
14.6643,14.8826,14.5885,14.7969,460592054.12288,AAPL
14.6912,14.7699,14.5477,14.5537,340773021.81119,AAPL
14.431,14.4499,13.9993,14.09,625320175.21289,AAPL
14.0222,14.3901,14.0083,14.2516,455437208.5544,AAPL
14.4987,14.5985,14.421,14.5467,520152584.03302,AAPL
14.7341,14.8946,14.6872,14.7839,460753248.30448,AAPL
14.9624,14.9784,14.5875,14.6303,797082986.36292,AAPL
15.5296,15.5556,15.1079,15.3581,868383389.50587,AAPL
15.4907,15.5097,15.2695,15.3103,413904619.5042,AAPL
15.3203,15.3273,15.07,15.073,361409643.50919,AAPL
15.2136,15.2923,15.1488,15.2215,270098801.85281,AAPL
15.1438,15.1727,15.0491,15.1129,259962766.79328,AAPL
15.0262,15.1667,14.9364,15.0102,294688488.57856,AAPL
14.9754,15.3113,14.9734,15.2734,403130073.77297,AAPL
